acronym,color_hex_triplet,graph_order,id,name,parent_structure_id,st_level,structure_id_path
oVZv1,AE4125,590,11994,"VZ in primary visual cortex",10544,,/10153/10154/10155/10156/10157/10506/10542/10544/11994/
oVZv1o,AE4125,591,13303,"outer VZ in primary visual cortex",11994,,/10153/10154/10155/10156/10157/10506/10542/10544/11994/13303/
oVZv1i,AE4125,592,13304,"inner VZ in primary visual cortex",11994,,/10153/10154/10155/10156/10157/10506/10542/10544/11994/13304/
oVZexs,B34429,593,13179,"VZ in extrastriate cortex",10544,,/10153/10154/10155/10156/10157/10506/10542/10544/13179/
oVZdm,AE4125,594,11995,"VZ in dorsomedial extrastriate cortex (V2)",13179,,/10153/10154/10155/10156/10157/10506/10542/10544/13179/11995/
oVZvm,AE4125,595,11996,"VZ in ventromedial extrastriate cortex (VP)",13179,,/10153/10154/10155/10156/10157/10506/10542/10544/13179/11996/
oVZml,AE4125,596,11997,"VZ in midlateral extrastriate cortex (area 19)",13179,,/10153/10154/10155/10156/10157/10506/10542/10544/13179/11997/
cVZ,AD405B,597,12010,"VZ in cingulate neocortex",10542,,/10153/10154/10155/10156/10157/10506/10542/12010/
cVZr,AD405B,598,12011,"VZ in rostral cingulate neocortex",12010,,/10153/10154/10155/10156/10157/10506/10542/12010/12011/
cVZmi,AD405B,599,12012,"VZ in midcingulate neocortex",12010,,/10153/10154/10155/10156/10157/10506/10542/12010/12012/
cVZc,AD405B,600,12013,"VZ in caudal cingulate neocortex",12010,,/10153/10154/10155/10156/10157/10506/10542/12010/12013/
cVZsg,AD405B,601,12014,"VZ in subgenual cingulate neocortex",12010,,/10153/10154/10155/10156/10157/10506/10542/12010/12014/
peVZ,99775C,602,10548,"VZ in periallocortex",10542,,/10153/10154/10155/10156/10157/10506/10542/10548/
VZpc,99775C,603,12019,"VZ in perirhinal cortex",10548,,/10153/10154/10155/10156/10157/10506/10542/10548/12019/
VZpcr,99775C,604,13196,"VZ in rostral perirhinal cortex",12019,,/10153/10154/10155/10156/10157/10506/10542/10548/12019/13196/
VZpcc,99775C,605,13197,"VZ in caudal perirhinal cortex",12019,,/10153/10154/10155/10156/10157/10506/10542/10548/12019/13197/
VZEC,99775C,606,13192,"VZ in entorhinal cortex",10548,,/10153/10154/10155/10156/10157/10506/10542/10548/13192/
VZmec,99775C,607,13193,"VZ in medial (posterior) entorhinal cortex",13192,,/10153/10154/10155/10156/10157/10506/10542/10548/13192/13193/
VZec,99775C,608,12018,"VZ in caudal entorhinal cortex",13193,,/10153/10154/10155/10156/10157/10506/10542/10548/13192/13193/12018/
VZlec,99775C,609,13194,"VZ in lateral (anterior) entorhinal cortex",13192,,/10153/10154/10155/10156/10157/10506/10542/10548/13192/13194/
VZer,99775C,610,13195,"VZ in rostral entorhinal cortex",13194,,/10153/10154/10155/10156/10157/10506/10542/10548/13192/13194/13195/
VZprs,99775C,611,12017,"VZ in presubicular cortex",10548,,/10153/10154/10155/10156/10157/10506/10542/10548/12017/
VZprsr,99775C,612,13190,"VZ in rostral presubicular cortex",12017,,/10153/10154/10155/10156/10157/10506/10542/10548/12017/13190/
VZprsc,99775C,613,13191,"VZ in caudal presubicular cortex",12017,,/10153/10154/10155/10156/10157/10506/10542/10548/12017/13191/
VZrs,99775C,614,12020,"VZ in retrosplenial cortex",10548,,/10153/10154/10155/10156/10157/10506/10542/10548/12020/
alVZ,5D457F,615,10547,"VZ in allocortex",10542,,/10153/10154/10155/10156/10157/10506/10542/10547/
VZhip,5D457F,616,12015,"VZ in hippocampal proper",10547,,/10153/10154/10155/10156/10157/10506/10542/10547/12015/
VZhipr,5D457F,617,13186,"VZ in rostal hippocampal proper",12015,,/10153/10154/10155/10156/10157/10506/10542/10547/12015/13186/
VZhipc,5D457F,618,13187,"VZ in caudal hippocampal proper",12015,,/10153/10154/10155/10156/10157/10506/10542/10547/12015/13187/
VZsub,5D457F,619,12016,"VZ in subicular cortex",10547,,/10153/10154/10155/10156/10157/10506/10542/10547/12016/
VZsubr,5D457F,620,13188,"VZ in rostral subicular cortex",12016,,/10153/10154/10155/10156/10157/10506/10542/10547/12016/13188/
VZsubc,5D457F,621,13189,"VZ in caudal subicular cortex",12016,,/10153/10154/10155/10156/10157/10506/10542/10547/12016/13189/
GE,81696B,622,10549,"Ganglionic eminence (VZ in basal nuclei)",10542,,/10153/10154/10155/10156/10157/10506/10542/10549/
LGEVZ,81696B,623,13305,"LGE-VZ border region",10549,,/10153/10154/10155/10156/10157/10506/10542/10549/13305/
LGE,937B7C,624,10551,"lateral ganglionic eminence",10549,200,/10153/10154/10155/10156/10157/10506/10542/10549/10551/
LGEo,937B7C,625,13306,"outer portion of lateral ganglionic eminence",10551,,/10153/10154/10155/10156/10157/10506/10542/10549/10551/13306/
LGEi,937B7C,626,13307,"inner portion of lateral ganglionic eminence",10551,,/10153/10154/10155/10156/10157/10506/10542/10549/10551/13307/
LMGE,81696B,627,13308,"MGE-Lateral region",10549,,/10153/10154/10155/10156/10157/10506/10542/10549/13308/
MGE,8C7373,628,10550,"medial ganglionic eminence",10549,200,/10153/10154/10155/10156/10157/10506/10542/10549/10550/
MGEo,8C7373,629,13309,"outer portion of medial ganglionic eminence",10550,,/10153/10154/10155/10156/10157/10506/10542/10549/10550/13309/
MGEi,8C7373,630,13310,"inner portion of medial ganglionic eminence",10550,,/10153/10154/10155/10156/10157/10506/10542/10549/10550/13310/
CGE,81696B,631,10552,"caudal ganglionic eminence",10549,200,/10153/10154/10155/10156/10157/10506/10542/10549/10552/
CGEo,81696B,632,13311,"outer portion of caudal ganglionic eminence",10552,,/10153/10154/10155/10156/10157/10506/10542/10549/10552/13311/
CGEi,81696B,633,13312,"inner portion of caudal ganglionic eminence",10552,,/10153/10154/10155/10156/10157/10506/10542/10549/10552/13312/
seVZ,787A32,634,13313,"VZ in septal region",10542,,/10153/10154/10155/10156/10157/10506/10542/13313/
scVZ,775F5F,635,13314,"VZ in subcallosal region",10542,,/10153/10154/10155/10156/10157/10506/10542/13314/
paVZ,678B3C,636,10553,"VZ in postamygdaloid region",10542,,/10153/10154/10155/10156/10157/10506/10542/10553/
thVZ,813F7F,637,10554,"VZ in thalamic region",10542,,/10153/10154/10155/10156/10157/10506/10542/10554/
hyVZ,784E69,638,10555,"VZ in hypothalamic portion",10542,,/10153/10154/10155/10156/10157/10506/10542/10555/
RMS,A78D8D,639,10556,"rostral migratory stream",10542,,/10153/10154/10155/10156/10157/10506/10542/10556/
RMSv,937B7C,640,13198,"vertical portion of rostral migratory stream",10556,,/10153/10154/10155/10156/10157/10506/10542/10556/13198/
RMSvv,81696B,641,13315,"VZ part of RMSv",13198,,/10153/10154/10155/10156/10157/10506/10542/10556/13198/13315/
RMSvg,81696B,642,13316,"GE part of RMSv",13198,,/10153/10154/10155/10156/10157/10506/10542/10556/13198/13316/
RMSvs,81696B,643,13317,"SZ part of RMSv",13198,,/10153/10154/10155/10156/10157/10506/10542/10556/13198/13317/
RMSh,8C7373,644,13199,"horizontal portion of rostral migratory stream",10556,,/10153/10154/10155/10156/10157/10506/10542/10556/13199/
RMShv,775F5F,645,13318,"VZ part of RMSh",13199,,/10153/10154/10155/10156/10157/10506/10542/10556/13199/13318/
RMShg,775F5F,646,13319,"GE part of RMSh",13199,,/10153/10154/10155/10156/10157/10506/10542/10556/13199/13319/
RMShs,775F5F,647,13320,"SZ part of RMSh",13199,,/10153/10154/10155/10156/10157/10506/10542/10556/13199/13320/
CalS,CDBABA,648,13077,"callosal sling",10506,,/10153/10154/10155/10156/10157/10506/13077/
DHTC,C6B2B1,649,13075,"dentatohippocampal transient cell zone",10506,,/10153/10154/10155/10156/10157/10506/13075/
IPTC,CDBABA,650,13074,"interpallidal transient cell zone",10506,,/10153/10154/10155/10156/10157/10506/13074/
OlfP,B69E9E,651,13079,"olfactory peduncle",10506,,/10153/10154/10155/10156/10157/10506/13079/
PFG,D4C4C3,652,13078,"perifornical gray zone",10506,,/10153/10154/10155/10156/10157/10506/13078/
PPL,E3D6D7,653,10507,"primordial plexiform layer",10506,,/10153/10154/10155/10156/10157/10506/10507/
ScG,CDBABA,654,13076,"subcallosal gray zone",10506,,/10153/10154/10155/10156/10157/10506/13076/
TCete,EBE1E2,655,146034626,"transient cell zone in external capsule",10506,,/10153/10154/10155/10156/10157/10506/146034626/
TCexc,EBE1E2,656,13321,"transient cell zone in extreme capsule",10506,,/10153/10154/10155/10156/10157/10506/13321/
Tel,EBD6D0,657,10158,telencephalon,10157,,/10153/10154/10155/10156/10157/10158/
Cx,E9CCC2,658,10159,"cerebral cortex",10158,,/10153/10154/10155/10156/10157/10158/10159/
NCx,E9CCC2,659,10160,"neocortex (isocortex)",10159,,/10153/10154/10155/10156/10157/10158/10159/10160/
FCx,F2E5BB,660,10161,"frontal neocortex",10160,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/
PFC,EEE0A8,661,10172,"prefrontal cortex",10161,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/
A10,DEBD3E,662,10190,"frontal polar cortex (area 10)",10172,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/
A10m,DEBD3E,663,10191,"medial subdivision of area 10",10190,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10191/
A10m1,F2E5BB,664,10895,"layer I of area 10m",10191,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10191/10895/
A10m2,DEBD3E,665,10896,"layer II of area 10m",10191,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10191/10896/
A10m3,E1C152,666,10897,"layer III of area 10m",10191,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10191/10897/
A10m4,DEBD3E,667,10898,"layer IV of area 10m",10191,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10191/10898/
A10m5,E1C152,668,10899,"layer V of area 10m",10191,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10191/10899/
A10m6,DEBD3E,669,10900,"layer VI of area 10m",10191,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10191/10900/
A10l,DEBD3E,670,10192,"lateral subdivision of area 10",10190,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10192/
A10l1,F2E5BB,671,10901,"layer I of area 10l",10192,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10192/10901/
A10l2,DEBD3E,672,10902,"layer II of area 10l",10192,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10192/10902/
A10l3,E1C152,673,10903,"layer III of area 10l",10192,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10192/10903/
A10l4,DEBD3E,674,10904,"layer IV of area 10l",10192,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10192/10904/
A10l5,E1C152,675,10905,"layer V of area 10l",10192,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10192/10905/
A10l6,DEBD3E,676,10906,"layer VI of area 10l",10192,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10192/10906/
A10o,DEBD3E,677,10193,"orbital subdivision of area 10",10190,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10193/
A10o1,F2E5BB,678,10907,"layer I of area 10o",10193,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10193/10907/
A10o2,DEBD3E,679,10908,"layer II of area 10o",10193,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10193/10908/
A10o3,E1C152,680,10909,"layer III of area 10o",10193,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10193/10909/
A10o4,DEBD3E,681,10910,"layer IV of area 10o",10193,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10193/10910/
A10o5,E1C152,682,10911,"layer V of area 10o",10193,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10193/10911/
A10o6,DEBD3E,683,10912,"layer VI of area 10o",10193,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10193/10912/
DFC,D4B235,684,10173,"dorsolateral prefrontal cortex",10172,200,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/
A8,D4B235,685,10174,"caudal portion of DFC (area 8)",10173,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/
A8ld,D4B235,686,10175,"laterodorsal subdivision of area 8",10174,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10175/
A8ld1,F2E5BB,687,10821,"layer I of area 8ld",10175,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10175/10821/
A8ld2,D4B235,688,10822,"layer II of area 8ld",10175,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10175/10822/
A8ld3,DEBD3E,689,10823,"layer III of area 8ld",10175,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10175/10823/
A8ld4,D4B235,690,10824,"layer IV of area 8ld",10175,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10175/10824/
A8ld5,DEBD3E,691,10825,"layer V of area 8ld",10175,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10175/10825/
A8ld6,D4B235,692,10826,"layer VI of area 8ld",10175,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10175/10826/
A8lv,D4B235,693,10176,"lateroventral subdivision of area 8",10174,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10176/
A8lv1,F2E5BB,694,10827,"layer I of area 8lv",10176,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10176/10827/
A8lv2,D4B235,695,10828,"layer II of area 8lv",10176,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10176/10828/
A8lv3,DEBD3E,696,10829,"layer III of area 8lv",10176,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10176/10829/
A8lv4,D4B235,697,10830,"layer IV of area 8lv",10176,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10176/10830/
A8lv5,DEBD3E,698,10831,"layer V of area 8lv",10176,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10176/10831/
A8lv6,D4B235,699,10832,"layer VI of area 8lv",10176,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10176/10832/
A8m,D4B235,700,10177,"medial subdivision of area 8",10174,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10177/
A8m1,F2E5BB,701,10833,"layer I of area 8m",10177,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10177/10833/
A8m2,D4B235,702,10834,"layer II of area 8m",10177,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10177/10834/
A8m3,DEBD3E,703,10835,"layer III of area 8m",10177,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10177/10835/
A8m4,D4B235,704,10836,"layer IV of area 8m",10177,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10177/10836/
A8m5,DEBD3E,705,10837,"layer V of area 8m",10177,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10177/10837/
A8m6,D4B235,706,10838,"layer VI of area 8m",10177,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10177/10838/
A9,D4B235,707,10178,"rostrodorsal portion of DFC (area 9)",10173,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10178/
A9l,D4B235,708,10179,"lateral subdivision of area 9",10178,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10178/10179/
A9l1,F2E5BB,709,10839,"layer I of area 9l",10179,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10178/10179/10839/
A9l2,D4B235,710,10840,"layer II of area 9l",10179,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10178/10179/10840/
A9l3,DEBD3E,711,10841,"layer III of area 9l",10179,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10178/10179/10841/
A9l4,D4B235,712,10842,"layer IV of area 9l",10179,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10178/10179/10842/
A9l5,DEBD3E,713,10843,"layer V of area 9l",10179,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10178/10179/10843/
A9l6,D4B235,714,10844,"layer VI of area 9l",10179,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10178/10179/10844/
A9m,D4B235,715,10180,"medial subdivision of area 9",10178,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10178/10180/
A9m1,F2E5BB,716,10845,"layer I of area 9m",10180,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10178/10180/10845/
A9m2,D4B235,717,10846,"layer II of area 9m",10180,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10178/10180/10846/
A9m3,DEBD3E,718,10847,"layer III of area 9m",10180,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10178/10180/10847/
A9m4,D4B235,719,10848,"layer IV of area 9m",10180,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10178/10180/10848/
A9m5,DEBD3E,720,10849,"layer V of area 9m",10180,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10178/10180/10849/
A9m6,D4B235,721,10850,"layer VI of area 9m",10180,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10178/10180/10850/
A9/46,D4B235,722,10181,"intermediate portion of DFC (area 9/46)",10173,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10181/
A9/46d,D4B235,723,10182,"dorsal subdivision of A9/46",10181,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10181/10182/
A9/46d1,F2E5BB,724,10851,"layer I of area 9/46d",10182,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10181/10182/10851/
A9/46d2,D4B235,725,10852,"layer II of area 9/46d",10182,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10181/10182/10852/
A9/46d3,DEBD3E,726,10853,"layer III of area 9/46d",10182,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10181/10182/10853/
A9/46d4,D4B235,727,10854,"layer IV of area 9/46d",10182,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10181/10182/10854/
A9/46d5,DEBD3E,728,10855,"layer V of area 9/46d",10182,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10181/10182/10855/
A9/46d6,D4B235,729,10856,"layer VI of area 9/46d",10182,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10181/10182/10856/
A9/46v,D4B235,730,10183,"ventral subdivision of A9/46",10181,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10181/10183/
A9/46v1,F2E5BB,731,10857,"layer I of area 9/46v",10183,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10181/10183/10857/
A9/46v2,D4B235,732,10858,"layer II of area 9/46v",10183,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10181/10183/10858/
A9/46v3,DEBD3E,733,10859,"layer III of area 9/46v",10183,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10181/10183/10859/
A9/46v4,D4B235,734,10860,"layer IV of area 9/46v",10183,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10181/10183/10860/
A9/46v5,DEBD3E,735,10861,"layer V of area 9/46v",10183,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10181/10183/10861/
A9/46v6,D4B235,736,10862,"layer VI of area 9/46v",10183,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10181/10183/10862/
A46,D4B235,737,10184,"rostroventral portion of DFC (area 46)",10173,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10184/
A46d,D4B235,738,10863,"dorsal subdivision of area 46",10184,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10184/10863/
A46d1,F2E5BB,739,10864,"layer I of area 46d",10863,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10184/10863/10864/
A46d2,D4B235,740,10865,"layer II of area 46d",10863,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10184/10863/10865/
A46d3,DEBD3E,741,10866,"layer III of area 46d",10863,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10184/10863/10866/
A46d4,D4B235,742,10867,"layer IV of area 46d",10863,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10184/10863/10867/
A46d5,DEBD3E,743,10868,"layer V of area 46d",10863,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10184/10863/10868/
A46d6,D4B235,744,10869,"layer VI of area 46d",10863,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10184/10863/10869/
A46v,D4B235,745,10870,"ventral subdivision of area 46",10184,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10184/10870/
A46v1,F2E5BB,746,10871,"layer I of area 46v",10870,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10184/10870/10871/
A46v2,D4B235,747,10872,"layer II of area 46v",10870,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10184/10870/10872/
A46v3,DEBD3E,748,10873,"layer III of area 46v",10870,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10184/10870/10873/
A46v4,D4B235,749,10874,"layer IV of area 46v",10870,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10184/10870/10874/
A46v5,DEBD3E,750,10875,"layer V of area 46v",10870,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10184/10870/10875/
A46v6,D4B235,751,10876,"layer VI of area 46v",10870,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10184/10870/10876/
VFC,C2A335,752,10185,"ventrolateral prefrontal cortex",10172,200,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10185/
A44,C2A335,753,10186,"caudal portion of VFC (area 44)",10185,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10185/10186/
A44-1,F2E5BB,754,10877,"layer I of area 44",10186,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10185/10186/10877/
A44-2,C2A335,755,10878,"layer II of area 44",10186,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10185/10186/10878/
A44-3,D4B235,756,10879,"layer III of area 44",10186,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10185/10186/10879/
A44-4,C2A335,757,10880,"layer IV of area 44",10186,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10185/10186/10880/
A44-5,D4B235,758,10881,"layer V of area 44",10186,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10185/10186/10881/
A44-6,C2A335,759,10882,"layer VI of area 44",10186,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10185/10186/10882/
A45,C2A335,760,10187,"rostral portion of VFC (area 45)",10185,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10185/10187/
A45r,C2A335,761,10188,"rostral subdivision of A45",10187,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10185/10187/10188/
A45r1,F2E5BB,762,10883,"layer I of area 45r",10188,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10185/10187/10188/10883/
A45r2,C2A335,763,10884,"layer II of area 45r",10188,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10185/10187/10188/10884/
A45r3,D4B235,764,10885,"layer III of area 45r",10188,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10185/10187/10188/10885/
A45r4,C2A335,765,10886,"layer IV of area 45r",10188,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10185/10187/10188/10886/
A45r5,D4B235,766,10887,"layer V of area 45r",10188,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10185/10187/10188/10887/
A45r6,C2A335,767,10888,"layer VI of area 45r",10188,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10185/10187/10188/10888/
A45c,C2A335,768,10189,"caudal subdivision of A45",10187,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10185/10187/10189/
A45c1,F2E5BB,769,10889,"layer I of area 45c",10189,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10185/10187/10189/10889/
A45c2,C2A335,770,10890,"layer II of area 45c",10189,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10185/10187/10189/10890/
A45c3,D4B235,771,10891,"layer III of area 45c",10189,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10185/10187/10189/10891/
A45c4,C2A335,772,10892,"layer IV of area 45c",10189,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10185/10187/10189/10892/
A45c5,D4B235,773,10893,"layer V of area 45c",10189,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10185/10187/10189/10893/
A45c6,C2A335,774,10894,"layer VI of area 45c",10189,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10185/10187/10189/10894/
OFC,E2D4A7,775,10194,"orbital frontal cortex",10161,200,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10194/
OFCm,B8A26D,776,10195,"medial orbital frontal cortex (area 14)",10194,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10194/10195/
A14r,B8A26D,777,10196,"rostral subdivision of area 14",10195,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10194/10195/10196/
A14r1,EAF2B5,778,10738,"layer I of area 14r",10196,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10194/10195/10196/10738/
A14r2,B8A26D,779,10739,"layer II of area 14r",10196,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10194/10195/10196/10739/
A14r3,C3AE7D,780,10740,"layer III of area 14r",10196,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10194/10195/10196/10740/
A14r4,B8A26D,781,10741,"layer IV of area 14r",10196,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10194/10195/10196/10741/
A14r5,C3AE7D,782,10742,"layer V of area 14r",10196,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10194/10195/10196/10742/
A14r6,B8A26D,783,10743,"layer VI of area 14r",10196,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10194/10195/10196/10743/
A14c,B8A26D,784,10197,"caudal subdivision of area 14",10195,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10194/10195/10197/
A14c1,EAF2B5,785,10744,"layer I of area 14c",10197,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10194/10195/10197/10744/
A14c2,B8A26D,786,10745,"layer II of area 14c",10197,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10194/10195/10197/10745/
A14c3,C3AE7D,787,10746,"layer III of area 14c",10197,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10194/10195/10197/10746/
A14c4,B8A26D,788,10747,"layer IV of area 14c",10197,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10194/10195/10197/10747/
A14c5,C3AE7D,789,10748,"layer V of area 14c",10197,,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10194/10195/10197/10748/
